window_size,hash,ham_distance,similarity,error,blast_output,bitscore,eValue
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,30,53.125,29.045000,24.08,62.8,0.0000003
3,Boost,35,45.3125,20.132500,25.18,63.2,0.0000003
3,Boost,28,56.25,33.020000,23.23,62.8,0.0000003
3,Boost,23,64.0625,41.952500,22.11,62.8,0.0000003
3,Boost,34,46.875,23.755000,23.12,62.8,0.0000003
3,Boost,34,46.875,24.175000,22.7,62.8,0.0000003
3,Boost,28,56.25,24.010000,32.24,62.8,0.0000003
3,Boost,27,57.8125,32.332500,25.48,63.2,0.0000003
3,Boost,29,54.6875,29.087500,25.6,62.8,0.0000003
3,Boost,29,54.6875,29.087500,25.6,62.8,0.0000003
3,Boost,32,50.0,26.380000,23.62,62.8,0.0000003
3,Boost,31,51.5625,29.562500,22,62.8,0.0000003
3,Boost,27,57.8125,34.682500,23.13,63.5,0.0000003
3,Boost,24,62.5,36.180000,26.32,62.8,0.0000003
3,Boost,30,53.125,27.195000,25.93,62.8,0.0000003
3,Boost,30,53.125,27.255000,25.87,61.2,0.0000003
3,Boost,26,59.375,30.085000,29.29,61.6,0.0000003
3,Boost,35,45.3125,17.012500,28.3,59.7,0.0000003
3,Boost,35,45.3125,17.012500,28.3,59.7,0.0000003
3,Boost,35,45.3125,17.012500,28.3,59.7,0.0000003
3,Boost,35,45.3125,17.012500,28.3,59.7,0.0000003
3,Boost,29,54.6875,26.587500,28.1,62.8,0.0000003
3,Boost,23,64.0625,33.332500,30.73,62.8,0.0000003
3,Boost,27,57.8125,26.472500,31.34,60.8,0.0000003
3,Boost,32,50.0,27.060000,22.94,62.8,0.0000003
3,Boost,33,48.4375,16.567500,31.87,62.8,0.0000003
3,Boost,33,48.4375,16.567500,31.87,62.8,0.0000003
3,Boost,34,46.875,15.005000,31.87,62.8,0.0000003
3,Boost,33,48.4375,16.567500,31.87,62.8,0.0000003
3,Boost,33,48.4375,16.567500,31.87,62.8,0.0000003
3,Boost,34,46.875,15.005000,31.87,62.8,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,29,54.6875,31.427500,23.26,62.4,0.0000003
3,Boost,36,43.75,19.390000,24.36,62.8,0.0000003
3,Boost,27,57.8125,36.462500,21.35,62.8,0.0000003
3,Boost,29,54.6875,31.797500,22.89,62.8,0.0000003
3,Boost,21,67.1875,42.187500,25,62.8,0.0000003
3,Boost,24,62.5,38.500000,24,62.8,0.0000003
3,Boost,24,62.5,38.500000,24,62.8,0.0000003
3,Boost,24,62.5,38.500000,24,62.8,0.0000003
3,Boost,30,53.125,27.975000,25.15,63.2,0.0000003
3,Boost,21,67.1875,41.727500,25.46,62.4,0.0000003
3,Boost,23,64.0625,36.452500,27.61,62.8,0.0000003
3,Boost,33,48.4375,26.807500,21.63,62.8,0.0000003
3,Boost,26,59.375,34.635000,24.74,62.8,0.0000003
3,Boost,32,50.0,18.870000,31.13,63.2,0.0000003
3,Boost,30,53.125,26.185000,26.94,61.2,0.0000003
3,Boost,27,57.8125,34.732500,23.08,62.8,0.0000003
3,Boost,33,48.4375,25.317500,23.12,62.8,0.0000003
3,Boost,28,56.25,28.920000,27.33,62.8,0.0000003
3,Boost,30,53.125,24.555000,28.57,62.8,0.0000003
3,Boost,33,48.4375,18.827500,29.61,62.8,0.0000003
3,Boost,32,50.0,28.700000,21.3,62.8,0.0000003
3,Boost,25,60.9375,34.447500,26.49,62.8,0.0000003
3,Boost,28,56.25,27.200000,29.05,62.8,0.0000003
3,Boost,19,70.3125,47.872500,22.44,62.8,0.0000003
3,Boost,24,62.5,36.240000,26.26,62.8,0.0000003
3,Boost,22,65.625,38.145000,27.48,62.8,0.0000003
3,Boost,26,59.375,32.995000,26.38,62.8,0.0000003
3,Boost,27,57.8125,33.012500,24.8,62.8,0.0000003
3,Boost,29,54.6875,29.407500,25.28,62.8,0.0000003
3,Boost,33,48.4375,20.567500,27.87,62.8,0.0000003
3,Boost,31,51.5625,29.902500,21.66,62.8,0.0000003
3,Boost,26,59.375,33.585000,25.79,62.8,0.0000003
3,Boost,29,54.6875,28.077500,26.61,62.8,0.0000003
3,Boost,32,50.0,22.610000,27.39,62.8,0.0000003
3,Boost,28,56.25,32.700000,23.55,62.8,0.0000003
3,Boost,33,48.4375,22.197500,26.24,62.8,0.0000003
3,Boost,21,67.1875,37.357500,29.83,62.8,0.0000003
3,Boost,32,50.0,25.950000,24.05,62.8,0.0000003
3,Boost,35,45.3125,16.912500,28.4,62.8,0.0000003
3,Boost,27,57.8125,35.972500,21.84,62.8,0.0000003
3,Boost,28,56.25,30.010000,26.24,63.5,0.0000003
3,Boost,25,60.9375,38.017500,22.92,62.8,0.0000003
3,Boost,30,53.125,29.965000,23.16,62.8,0.0000003
3,Boost,27,57.8125,33.212500,24.6,62.8,0.0000003
3,Boost,34,46.875,20.915000,25.96,62.8,0.0000003
3,Boost,26,59.375,36.185000,23.19,62.8,0.0000003
3,Boost,29,54.6875,29.537500,25.15,62.8,0.0000003
3,Boost,30,53.125,25.175000,27.95,62.8,0.0000003
3,Boost,30,53.125,26.615000,26.51,62.8,0.0000003
3,Boost,29,54.6875,29.687500,25,62.8,0.0000003
3,Boost,25,60.9375,40.027500,20.91,62.8,0.0000003
3,Boost,26,59.375,32.245000,27.13,62.8,0.0000003
3,Boost,30,53.125,28.985000,24.14,62,0.0000003
3,Boost,26,59.375,23.595000,35.78,62.4,0.0000003
3,Boost,27,57.8125,25.932500,31.88,62.8,0.0000003
3,Boost,35,45.3125,19.852500,25.46,62.4,0.0000003
3,Boost,26,59.375,25.835000,33.54,62.8,0.0000003
3,Boost,26,59.375,25.835000,33.54,62.8,0.0000003
3,Boost,31,51.5625,28.082500,23.48,62.8,0.0000003
3,Boost,33,48.4375,19.867500,28.57,62.8,0.0000003
3,Boost,34,46.875,23.005000,23.87,62.8,0.0000003
3,Boost,28,56.25,30.930000,25.32,62.8,0.0000003
3,Boost,24,62.5,36.520000,25.98,62.8,0.0000003
3,Boost,31,51.5625,20.392500,31.17,62.8,0.0000003
3,Boost,29,54.6875,24.027500,30.66,62,0.0000003
3,Boost,27,57.8125,35.732500,22.08,62.8,0.0000003
3,Boost,30,53.125,31.315000,21.81,62.8,0.0000003
3,Boost,28,56.25,33.210000,23.04,62.8,0.0000003
3,Boost,27,57.8125,28.962500,28.85,62.8,0.0000003
3,Boost,26,59.375,33.795000,25.58,62.8,0.0000003
3,Boost,27,57.8125,28.592500,29.22,62.8,0.0000003
3,Boost,28,56.25,32.830000,23.42,62.8,0.0000003
3,Boost,26,59.375,35.405000,23.97,62.8,0.0000003
3,Boost,28,56.25,34.230000,22.02,62.8,0.0000003
3,Boost,26,59.375,31.635000,27.74,60.5,0.0000003
3,Boost,26,59.375,31.635000,27.74,60.5,0.0000003
3,Boost,28,56.25,22.720000,33.53,62.8,0.0000003
3,Boost,32,50.0,27.270000,22.73,62.8,0.0000003
3,Boost,19,70.3125,45.182500,25.13,62.8,0.0000003
3,Boost,29,54.6875,28.467500,26.22,62.8,0.0000003
3,Boost,29,54.6875,29.067500,25.62,62.8,0.0000003
3,Boost,30,53.125,29.315000,23.81,62.4,0.0000003
3,Boost,26,59.375,36.555000,22.82,62.8,0.0000003
3,Boost,30,53.125,26.615000,26.51,62.8,0.0000003
3,Boost,23,64.0625,39.782500,24.28,62.8,0.0000003
3,Boost,26,59.375,35.435000,23.94,62.8,0.0000003
3,Boost,27,57.8125,33.932500,23.88,62.8,0.0000003
3,Boost,29,54.6875,27.957500,26.73,62.8,0.0000003
3,Boost,29,54.6875,17.507500,37.18,62.8,0.0000003
3,Boost,26,59.375,29.705000,29.67,62.8,0.0000003
3,Boost,29,54.6875,27.377500,27.31,62.8,0.0000003
3,Boost,19,70.3125,46.982500,23.33,62.8,0.0000003
3,Boost,30,53.125,25.315000,27.81,62.8,0.0000003
3,Boost,27,57.8125,29.532500,28.28,62.8,0.0000003
3,Boost,26,59.375,35.295000,24.08,62.8,0.0000003
3,Boost,27,57.8125,33.402500,24.41,62.8,0.0000003
3,Boost,27,57.8125,33.952500,23.86,62.8,0.0000003
3,Boost,31,51.5625,28.192500,23.37,62.8,0.0000003
3,Boost,21,67.1875,39.917500,27.27,63.2,0.0000003
3,Boost,29,54.6875,26.347500,28.34,62.8,0.0000003
3,Boost,27,57.8125,28.642500,29.17,63.5,0.0000003
3,Boost,35,45.3125,21.732500,23.58,62.8,0.0000003
3,Boost,35,45.3125,21.732500,23.58,62.8,0.0000003
3,Boost,27,57.8125,37.112500,20.7,62.8,0.0000003
3,Boost,27,57.8125,37.112500,20.7,62.8,0.0000003
3,Boost,34,46.875,21.375000,25.5,62.8,0.0000003
3,Boost,34,46.875,21.375000,25.5,62.8,0.0000003
3,Boost,34,46.875,21.375000,25.5,62.8,0.0000003
3,Boost,34,46.875,17.305000,29.57,60.1,0.0000003
3,Boost,26,59.375,36.505000,22.87,62.8,0.0000003
3,Boost,22,65.625,40.055000,25.57,62.8,0.0000003
3,Boost,22,65.625,40.055000,25.57,62.8,0.0000003
3,Boost,27,57.8125,31.182500,26.63,62.8,0.0000003
3,Boost,34,46.875,24.225000,22.65,62.8,0.0000003
3,Boost,30,53.125,21.545000,31.58,60.5,0.0000003
3,Boost,27,57.8125,33.502500,24.31,62.8,0.0000003
3,Boost,25,60.9375,35.817500,25.12,62.8,0.0000003
3,Boost,28,56.25,35.930000,20.32,62.8,0.0000003
3,Boost,22,65.625,43.145000,22.48,62.8,0.0000003
3,Boost,22,65.625,43.145000,22.48,62.8,0.0000003
3,Boost,27,57.8125,35.342500,22.47,62.8,0.0000003
3,Boost,29,54.6875,31.057500,23.63,62.8,0.0000003
3,Boost,32,50.0,24.190000,25.81,62.8,0.0000003
3,Boost,32,50.0,24.190000,25.81,62.8,0.0000003
3,Boost,32,50.0,20.210000,29.79,60.1,0.0000003
3,Boost,30,53.125,30.635000,22.49,62.8,0.0000003
3,Boost,28,56.25,27.680000,28.57,62.8,0.0000003
3,Boost,35,45.3125,22.682500,22.63,62.8,0.0000003
3,Boost,29,54.6875,29.687500,25,62.8,0.0000003
3,Boost,29,54.6875,29.687500,25,62.8,0.0000003
3,Boost,24,62.5,39.990000,22.51,62.8,0.0000003
3,Boost,25,60.9375,36.307500,24.63,62.8,0.0000003
3,Boost,25,60.9375,32.857500,28.08,62.8,0.0000003
3,Boost,28,56.25,29.760000,26.49,62.4,0.0000003
3,Boost,22,65.625,39.125000,26.5,62.4,0.0000003
3,Boost,35,45.3125,16.182500,29.13,59.7,0.0000003
3,Boost,35,45.3125,16.182500,29.13,59.7,0.0000003
3,Boost,26,59.375,36.635000,22.74,62.8,0.0000003
3,Boost,28,56.25,27.480000,28.77,62.8,0.0000003
3,Boost,32,50.0,27.420000,22.58,62.8,0.0000003
3,Boost,25,60.9375,36.187500,24.75,62.8,0.0000003
3,Boost,27,57.8125,25.882500,31.93,62.8,0.0000003
3,Boost,29,54.6875,29.397500,25.29,62.8,0.0000003
3,Boost,27,57.8125,28.292500,29.52,62.8,0.0000003
3,Boost,27,57.8125,28.292500,29.52,62.8,0.0000003
3,Boost,23,64.0625,37.392500,26.67,62.8,0.0000003
3,Boost,23,64.0625,37.392500,26.67,62.8,0.0000003
3,Boost,24,62.5,39.670000,22.83,62.8,0.0000003
3,Boost,24,62.5,39.670000,22.83,62.8,0.0000003
3,Boost,37,42.1875,12.347500,29.84,62.4,0.0000003
3,Boost,35,45.3125,18.642500,26.67,62.4,0.0000003
3,Boost,32,50.0,18.130000,31.87,62.8,0.0000003
3,Boost,28,56.25,34.950000,21.3,62.8,0.0000003
3,Boost,26,59.375,31.095000,28.28,62.8,0.0000003
3,Boost,26,59.375,31.095000,28.28,62.8,0.0000003
3,Boost,26,59.375,28.945000,30.43,62.8,0.0000003
3,Boost,26,59.375,30.935000,28.44,62.8,0.0000003
3,Boost,27,57.8125,32.812500,25,62.4,0.0000003
3,Boost,27,57.8125,29.622500,28.19,62.8,0.0000003
3,Boost,29,54.6875,29.357500,25.33,62.8,0.0000003
3,Boost,32,50.0,25.220000,24.78,62.8,0.0000003
3,Boost,32,50.0,24.880000,25.12,62.8,0.0000003
3,Boost,28,56.25,24.560000,31.69,62.8,0.0000003
3,Boost,28,56.25,24.560000,31.69,62.8,0.0000003
3,Boost,26,59.375,33.585000,25.79,62.8,0.0000003
3,Boost,22,65.625,43.965000,21.66,62.8,0.0000003
3,Boost,30,53.125,25.745000,27.38,62.8,0.0000003
3,Boost,28,56.25,33.270000,22.98,62.8,0.0000003
3,Boost,28,56.25,33.270000,22.98,62.8,0.0000003
3,Boost,28,56.25,33.270000,22.98,62.8,0.0000003
3,Boost,30,53.125,26.525000,26.6,62.8,0.0000003
3,Boost,30,53.125,33.475000,19.65,62.8,0.0000003
3,Boost,31,51.5625,28.042500,23.52,62.8,0.0000003
3,Boost,22,65.625,43.735000,21.89,62.8,0.0000003
3,Boost,25,60.9375,33.857500,27.08,62.8,0.0000003
3,Boost,23,64.0625,33.932500,30.13,62.8,0.0000003
3,Boost,36,43.75,15.970000,27.78,62.8,0.0000003
3,Boost,28,56.25,27.020000,29.23,60.1,0.0000003
3,Boost,24,62.5,37.980000,24.52,62.8,0.0000003
3,Boost,28,56.25,27.110000,29.14,62.8,0.0000003
3,Boost,28,56.25,24.730000,31.52,62.8,0.0000003
3,Boost,26,59.375,19.095000,40.28,60.1,0.0000003
3,Boost,28,56.25,32.780000,23.47,62.8,0.0000003
3,Boost,23,64.0625,37.502500,26.56,62.8,0.0000003
3,Boost,25,60.9375,36.107500,24.83,62.8,0.0000003
3,Boost,27,57.8125,31.952500,25.86,62.8,0.0000003
3,Boost,23,64.0625,32.282500,31.78,62,0.0000003
3,Boost,23,64.0625,32.282500,31.78,62,0.0000003
3,Boost,27,57.8125,34.832500,22.98,62.8,0.0000003
3,Boost,28,56.25,24.430000,31.82,59.7,0.0000003
3,Boost,33,48.4375,20.517500,27.92,62.8,0.0000003
3,Boost,33,48.4375,22.447500,25.99,62.8,0.0000003
3,Boost,27,57.8125,29.672500,28.14,62.8,0.0000003
3,Boost,33,48.4375,22.837500,25.6,62.8,0.0000003
3,Boost,33,48.4375,22.837500,25.6,62.8,0.0000003
3,Boost,22,65.625,38.105000,27.52,62.8,0.0000003
3,Boost,30,53.125,25.025000,28.1,62.8,0.0000003
3,Boost,24,62.5,36.010000,26.49,62.8,0.0000003
3,Boost,32,50.0,29.230000,20.77,62.8,0.0000003
3,Boost,31,51.5625,27.102500,24.46,62.8,0.0000003
3,Boost,28,56.25,24.380000,31.87,62.8,0.0000003
3,Boost,26,59.375,36.475000,22.9,62.8,0.0000003
3,Boost,29,54.6875,29.867500,24.82,62.8,0.0000003
3,Boost,31,51.5625,27.092500,24.47,62.8,0.0000003
3,Boost,31,51.5625,23.082500,28.48,62.8,0.0000003
3,Boost,30,53.125,30.955000,22.17,62.8,0.0000003
3,Boost,27,57.8125,32.062500,25.75,62.8,0.0000003
3,Boost,24,62.5,35.310000,27.19,62.4,0.0000003
3,Boost,31,51.5625,25.272500,26.29,62.4,0.0000003
3,Boost,29,54.6875,25.607500,29.08,62.8,0.0000003
3,Boost,29,54.6875,25.607500,29.08,62.8,0.0000003
3,Boost,23,64.0625,35.832500,28.23,62.8,0.0000003
3,Boost,29,54.6875,32.257500,22.43,62.8,0.0000003
3,Boost,32,50.0,23.760000,26.24,62.8,0.0000003
3,Boost,28,56.25,32.770000,23.48,62.8,0.0000003
3,Boost,29,54.6875,33.587500,21.1,62.8,0.0000003
3,Boost,29,54.6875,33.587500,21.1,62.8,0.0000003
3,Boost,28,56.25,29.580000,26.67,62.8,0.0000003
3,Boost,26,59.375,36.835000,22.54,62.8,0.0000003
3,Boost,32,50.0,24.770000,25.23,62.8,0.0000003
3,Boost,33,48.4375,21.867500,26.57,60.5,0.0000003
3,Boost,28,56.25,32.970000,23.28,62.8,0.0000003
3,Boost,30,53.125,28.585000,24.54,62.4,0.0000003
3,Boost,28,56.25,32.620000,23.63,62.8,0.0000003
3,Boost,28,56.25,32.620000,23.63,62.8,0.0000003
3,Boost,28,56.25,26.400000,29.85,62.8,0.0000003
3,Boost,33,48.4375,21.927500,26.51,60.1,0.0000003
3,Boost,28,56.25,29.620000,26.63,62.8,0.0000003
3,Boost,27,57.8125,36.272500,21.54,62.8,0.0000003
3,Boost,29,54.6875,22.297500,32.39,62.8,0.0000003
3,Boost,15,76.5625,50.532500,26.03,63.2,0.0000003
3,Boost,27,57.8125,34.442500,23.37,62.8,0.0000003
3,Boost,24,62.5,37.500000,25,62.8,0.0000003
3,Boost,28,56.25,29.580000,26.67,62.8,0.0000003
3,Boost,29,54.6875,33.517500,21.17,62.8,0.0000003
3,Boost,29,54.6875,31.407500,23.28,62.8,0.0000003
3,Boost,19,70.3125,42.212500,28.1,62.8,0.0000003
3,Boost,32,50.0,27.310000,22.69,62.8,0.0000003
3,Boost,26,59.375,28.005000,31.37,62.8,0.0000003
3,Boost,29,54.6875,27.707500,26.98,60.5,0.0000003
3,Boost,25,60.9375,30.787500,30.15,62.8,0.0000003
3,Boost,25,60.9375,37.787500,23.15,62.8,0.0000003
3,Boost,26,59.375,30.555000,28.82,62.8,0.0000003
3,Boost,30,53.125,26.095000,27.03,62.8,0.0000003
3,Boost,34,46.875,13.885000,32.99,60.8,0.0000003
3,Boost,29,54.6875,24.627500,30.06,62.8,0.0000003
3,Boost,29,54.6875,34.327500,20.36,62.8,0.0000003
3,Boost,30,53.125,30.255000,22.87,62.8,0.0000003
3,Boost,23,64.0625,40.142500,23.92,62.8,0.0000003
3,Boost,31,51.5625,29.222500,22.34,62.8,0.0000003
3,Boost,28,56.25,34.150000,22.1,62.8,0.0000003
3,Boost,32,50.0,26.310000,23.69,62.8,0.0000003
3,Boost,29,54.6875,31.107500,23.58,62.8,0.0000003
3,Boost,27,57.8125,35.212500,22.6,62.8,0.0000003
3,Boost,22,65.625,33.935000,31.69,62.8,0.0000003
3,Boost,24,62.5,34.950000,27.55,62.8,0.0000003
3,Boost,24,62.5,34.950000,27.55,62.8,0.0000003
3,Boost,24,62.5,34.950000,27.55,62.8,0.0000003
3,Boost,32,50.0,22.290000,27.71,62.8,0.0000003
3,Boost,27,57.8125,36.262500,21.55,62.8,0.0000003
3,Boost,32,50.0,20.390000,29.61,60.1,0.0000003
3,Boost,28,56.25,29.960000,26.29,62.8,0.0000003
3,Boost,28,56.25,31.020000,25.23,62.4,0.0000003
3,Boost,29,54.6875,34.487500,20.2,62.8,0.0000003
3,Boost,28,56.25,34.070000,22.18,62.8,0.0000003
3,Boost,30,53.125,27.165000,25.96,62.4,0.0000003
3,Boost,28,56.25,31.450000,24.8,62.8,0.0000003
3,Boost,34,46.875,17.825000,29.05,62.8,0.0000003
3,Boost,23,64.0625,37.012500,27.05,62.8,0.0000003
3,Boost,28,56.25,29.580000,26.67,62.8,0.0000003
3,Boost,28,56.25,29.580000,26.67,62.8,0.0000003
3,Boost,32,50.0,19.280000,30.72,62.4,0.0000003
3,Boost,27,57.8125,30.572500,27.24,62.8,0.0000003
3,Boost,27,57.8125,30.572500,27.24,62.8,0.0000003
3,Boost,31,51.5625,27.662500,23.9,62.8,0.0000003
3,Boost,31,51.5625,27.662500,23.9,62.8,0.0000003
3,Boost,32,50.0,28.040000,21.96,62.8,0.0000003
3,Boost,32,50.0,28.040000,21.96,62.8,0.0000003
3,Boost,24,62.5,36.340000,26.16,62.8,0.0000003
3,Boost,32,50.0,26.790000,23.21,62.8,0.0000003
3,Boost,32,50.0,26.790000,23.21,62.8,0.0000003
3,Boost,32,50.0,26.790000,23.21,62.8,0.0000003
3,Boost,28,56.25,34.890000,21.36,62.8,0.0000003
3,Boost,19,70.3125,38.082500,32.23,62.8,0.0000003
3,Boost,19,70.3125,38.082500,32.23,62.8,0.0000003
3,Boost,25,60.9375,27.367500,33.57,62.8,0.0000003
3,Boost,31,51.5625,29.592500,21.97,62.8,0.0000003
3,Boost,27,57.8125,30.612500,27.2,62.8,0.0000003
3,Boost,26,59.375,35.165000,24.21,62.8,0.0000003
3,Boost,29,54.6875,30.637500,24.05,62.8,0.0000003
3,Boost,24,62.5,36.040000,26.46,62.8,0.0000003
3,Boost,29,54.6875,26.687500,28,62.8,0.0000003
3,Boost,29,54.6875,27.717500,26.97,60.5,0.0000003
3,Boost,25,60.9375,32.017500,28.92,62.8,0.0000003
3,Boost,35,45.3125,21.962500,23.35,62.4,0.0000003
3,Boost,25,60.9375,38.767500,22.17,62.8,0.0000003
3,Boost,28,56.25,33.680000,22.57,62.8,0.0000003
3,Boost,30,53.125,28.955000,24.17,62.8,0.0000003
3,Boost,31,51.5625,28.282500,23.28,62.8,0.0000003
3,Boost,39,39.0625,13.872500,25.19,62.4,0.0000003
3,Boost,22,65.625,37.745000,27.88,62.8,0.0000003
3,Boost,28,56.25,33.810000,22.44,62.8,0.0000003
3,Boost,29,54.6875,26.997500,27.69,61.6,0.0000003
3,Boost,31,51.5625,28.062500,23.5,62.4,0.0000003
3,Boost,24,62.5,39.020000,23.48,60.8,0.0000003
3,Boost,27,57.8125,35.832500,21.98,62.8,0.0000003
3,Boost,28,56.25,31.250000,25,62.4,0.0000003
3,Boost,29,54.6875,31.247500,23.44,62.8,0.0000003
3,Boost,24,62.5,34.000000,28.5,62.8,0.0000003
3,Boost,22,65.625,35.445000,30.18,62.4,0.0000003
3,Boost,29,54.6875,29.147500,25.54,62.4,0.0000003
3,Boost,34,46.875,21.335000,25.54,62.8,0.0000003
3,Boost,30,53.125,28.125000,25,62.8,0.0000003
3,Boost,33,48.4375,22.617500,25.82,62,0.0000003
3,Boost,24,62.5,38.180000,24.32,62.4,0.0000003
3,Boost,34,46.875,21.875000,25,62.8,0.0000003
3,Boost,29,54.6875,24.617500,30.07,62.4,0.0000003
3,Boost,26,59.375,32.815000,26.56,62.8,0.0000003
3,Boost,23,64.0625,40.522500,23.54,62.8,0.0000003
3,Boost,30,53.125,28.475000,24.65,62.8,0.0000003
3,Boost,27,57.8125,26.782500,31.03,62.8,0.0000003
3,Boost,30,53.125,28.475000,24.65,62.8,0.0000003
3,Boost,27,57.8125,22.412500,35.4,62.4,0.0000003
3,Boost,28,56.25,33.340000,22.91,62.4,0.0000003
3,Boost,26,59.375,32.025000,27.35,62.8,0.0000003
3,Boost,26,59.375,38.035000,21.34,62.8,0.0000003
3,Boost,29,54.6875,27.737500,26.95,62.4,0.0000003
3,Boost,28,56.25,31.450000,24.8,62.8,0.0000003
3,Boost,34,46.875,19.725000,27.15,62.8,0.0000003
3,Boost,22,65.625,32.075000,33.55,62.8,0.0000003
3,Boost,30,53.125,24.495000,28.63,62.8,0.0000003
3,Boost,30,53.125,24.495000,28.63,62.8,0.0000003
3,Boost,30,53.125,26.365000,26.76,63.2,0.0000003
3,Boost,27,57.8125,28.642500,29.17,62.8,0.0000003
3,Boost,30,53.125,29.785000,23.34,63.2,0.0000003
3,Boost,25,60.9375,35.277500,25.66,62.8,0.0000003
3,Boost,25,60.9375,35.277500,25.66,62.8,0.0000003
3,Boost,25,60.9375,35.277500,25.66,62.8,0.0000003
3,Boost,25,60.9375,32.647500,28.29,62.8,0.0000003
3,Boost,31,51.5625,28.972500,22.59,62.8,0.0000003
3,Boost,31,51.5625,28.972500,22.59,62.8,0.0000003
3,Boost,25,60.9375,37.777500,23.16,62.8,0.0000003
3,Boost,31,51.5625,22.712500,28.85,62.8,0.0000003
3,Boost,29,54.6875,31.407500,23.28,62.8,0.0000003
3,Boost,28,56.25,26.880000,29.37,62.8,0.0000003
3,Boost,25,60.9375,31.337500,29.6,62.8,0.0000003
3,Boost,27,57.8125,34.652500,23.16,62.4,0.0000003
3,Boost,28,56.25,31.250000,25,62.4,0.0000003
3,Boost,22,65.625,34.635000,30.99,62.8,0.0000003
3,Boost,32,50.0,21.080000,28.92,61.2,0.0000003
3,Boost,30,53.125,29.685000,23.44,62.8,0.0000003
3,Boost,27,57.8125,29.612500,28.2,62.4,0.0000003
3,Boost,26,59.375,34.375000,25,62.8,0.0000003
3,Boost,27,57.8125,36.032500,21.78,62.8,0.0000003
3,Boost,26,59.375,31.575000,27.8,60.5,0.0000003
3,Boost,29,54.6875,23.847500,30.84,62.4,0.0000003
3,Boost,30,53.125,30.295000,22.83,61.2,0.0000003
3,Boost,29,54.6875,24.187500,30.5,63.2,0.0000003
3,Boost,28,56.25,26.570000,29.68,62.4,0.0000003
3,Boost,31,51.5625,21.562500,30,62.4,0.0000003
3,Boost,32,50.0,21.280000,28.72,62.4,0.0000003
3,Boost,26,59.375,31.255000,28.12,62.8,0.0000003
3,Boost,30,53.125,27.035000,26.09,59.3,0.0000003
3,Boost,22,65.625,41.165000,24.46,61.6,0.0000003
3,Boost,24,62.5,32.350000,30.15,60.5,0.0000003
3,Boost,34,46.875,23.715000,23.16,62.8,0.0000003
3,Boost,23,64.0625,43.272500,20.79,62.8,0.0000003
3,Boost,30,53.125,31.205000,21.92,62.4,0.0000003
3,Boost,31,51.5625,24.292500,27.27,62.8,0.0000003
3,Boost,31,51.5625,24.292500,27.27,62.8,0.0000003
3,Boost,32,50.0,27.800000,22.2,62.8,0.0000003
3,Boost,24,62.5,28.540000,33.96,62.8,0.0000003
3,Boost,28,56.25,30.640000,25.61,62.8,0.0000003
3,Boost,28,56.25,32.840000,23.41,62.8,0.0000003
3,Boost,28,56.25,32.840000,23.41,62.8,0.0000003
3,Boost,33,48.4375,22.477500,25.96,62.4,0.0000003
3,Boost,25,60.9375,36.147500,24.79,62.4,0.0000003
3,Boost,28,56.25,35.100000,21.15,62.4,0.0000003
3,Boost,34,46.875,24.365000,22.51,62.8,0.0000003
3,Boost,27,57.8125,32.612500,25.2,62.8,0.0000003
3,Boost,28,56.25,32.330000,23.92,62.4,0.0000003
3,Boost,28,56.25,31.310000,24.94,62.8,0.0000003
3,Boost,30,53.125,26.105000,27.02,62.8,0.0000003
3,Boost,31,51.5625,27.872500,23.69,62.4,0.0000003
3,Boost,27,57.8125,36.282500,21.53,62.8,0.0000003
3,Boost,27,57.8125,27.142500,30.67,62.8,0.0000003
3,Boost,31,51.5625,25.002500,26.56,62.4,0.0000003
3,Boost,30,53.125,25.245000,27.88,62.4,0.0000003
3,Boost,29,54.6875,29.977500,24.71,62.8,0.0000003
3,Boost,32,50.0,21.330000,28.67,62.8,0.0000003
3,Boost,33,48.4375,25.407500,23.03,62.8,0.0000003
3,Boost,27,57.8125,32.742500,25.07,62.4,0.0000003
3,Boost,31,51.5625,30.132500,21.43,62.4,0.0000003
3,Boost,28,56.25,34.880000,21.37,62.4,0.0000003
3,Boost,26,59.375,36.195000,23.18,62.4,0.0000003
3,Boost,31,51.5625,24.232500,27.33,62.8,0.0000003
